,i1_kernel,i1_kernel_std,i1_scaled,iii3_kernel,iii3_kernel_std,iii3_scaled
15093,1.89629265493,0.0577571481509,0.0577571481509,5.59401476053,0.186706017217,0.186706017217
15094,1.89627709213,0.057744239712,0.057744239712,5.59399167771,0.18666568594,0.18666568594
15095,1.89626133053,0.057731166372,0.057731166372,5.59396859459,0.186625354156,0.186625354156
15096,1.89624536929,0.0577179274467,0.0577179274467,5.59394551119,0.186585021861,0.186585021861
15097,1.8962292076,0.0577045222596,0.0577045222596,5.59392242748,0.186544689048,0.186544689048
15098,1.89621284466,0.0576909501417,0.0576909501417,5.59389934348,0.186504355712,0.186504355712
15099,1.89619627966,0.0576772104318,0.0576772104318,5.59387625917,0.186464021848,0.186464021848
15100,1.89617951182,0.0576633024765,0.0576633024765,5.59385317456,0.186423687452,0.186423687452
15101,1.89616254036,0.0576492256299,0.0576492256299,5.59383008964,0.186383352516,0.186383352516
15102,1.89614536451,0.0576349792542,0.0576349792542,5.59380700441,0.186343017038,0.186343017038
15103,1.89612798351,0.0576205627192,0.0576205627192,5.59378391887,0.186302681012,0.186302681012
15104,1.89611039662,0.0576059754025,0.0576059754025,5.59376083301,0.186262344432,0.186262344432
15105,1.89609260308,0.0575912166897,0.0575912166897,5.59373774683,0.186222007296,0.186222007296
15106,1.89607460217,0.057576285974,0.057576285974,5.59371466033,0.186181669597,0.186181669597
15107,1.89605639317,0.0575611826567,0.0575611826567,5.5936915735,0.186141331331,0.186141331331
15108,1.89603797536,0.057545906147,0.057545906147,5.59366848635,0.186100992495,0.186100992495
15109,1.89601934804,0.0575304558618,0.0575304558618,5.59364539887,0.186060653083,0.186060653083
15110,1.89600051052,0.0575148312263,0.0575148312263,5.59362231106,0.186020313091,0.186020313091
15111,1.89598146211,0.0574990316733,0.0574990316733,5.59359922291,0.185979972516,0.185979972516
15112,1.89596220215,0.0574830566438,0.0574830566438,5.59357613443,0.185939631352,0.185939631352
15113,1.89594272996,0.0574669055867,0.0574669055867,5.59355304561,0.185899289598,0.185899289598
15114,1.89592304489,0.057450577959,0.057450577959,5.59352995644,0.185858947247,0.185858947247
15115,1.8959031463,0.0574340732257,0.0574340732257,5.59350686694,0.185818604297,0.185818604297
15116,1.89588303355,0.0574173908598,0.0574173908598,5.59348377708,0.185778260744,0.185778260744
